,date,open,close,high,low,volume,amount,amplitude,flucrange,flucamount,turnoverrate,Date,SMA,SD,Upper_band,Lower_Band,RSI,M12,High-Low,High-Close Prev,Low-Close Prev,True Range,ATR
353,2011-06-21,2883.35,2909.07,2909.57,2877.05,42038923,50160678865.0,1.13,1.19,34.17,0.14,2011-06-21,2964.401,40.749615548739555,3045.900231097479,2882.901768902521,37.779774330787774,-0.01577962655334919,32.51999999999998,34.67000000000007,2.150000000000091,34.67000000000007,43.64999999999999
354,2011-06-22,2913.67,2908.58,2921.03,2894.18,37318802,43263825738.0,0.92,-0.02,-0.49,0.12,2011-06-22,2958.5190000000002,39.83685742469319,3038.1927148493864,2878.845285150614,37.29903536977491,-0.026041823630853722,26.850000000000364,11.960000000000036,14.890000000000327,26.850000000000364,44.07857142857146
355,2011-06-23,2899.01,2957.63,2966.54,2888.68,45941117,55276886318.0,2.68,1.69,49.05,0.15,2011-06-23,2956.8835,39.12681544806463,3035.1371308961293,2878.6298691038705,50.2547094720085,-0.015521293097135458,77.86000000000013,57.960000000000036,19.90000000000009,77.86000000000013,43.84357142857146
356,2011-06-24,2946.61,3027.47,3047.94,2944.05,85459240,104972923209.0,3.51,2.36,69.84,0.28,2011-06-24,2959.338,41.981894042194774,3043.30178808439,2875.3742119156104,54.94111992309539,0.006255297226330558,103.88999999999987,90.30999999999995,13.579999999999927,103.88999999999987,48.214285714285715
357,2011-06-27,3028.5,3036.49,3056.02,3019.24,65615771,79044152725.0,1.21,0.3,9.02,0.21,2011-06-27,2962.997,45.39649755793909,3053.789995115878,2872.204004884122,53.957417548684894,0.028659604524558846,36.7800000000002,28.550000000000182,8.230000000000018,36.7800000000002,48.540714285714294
358,2011-06-28,3040.18,3041.73,3046.8,3014.0,55766254,70333384864.0,1.08,0.17,5.24,0.18,2011-06-28,2967.358,48.613669032935285,3064.585338065871,2870.1306619341294,54.0533254913493,0.026941892617313723,32.80000000000018,10.3100000000004,22.48999999999978,32.80000000000018,47.53428571428575
359,2011-06-29,3039.05,3000.17,3043.81,2999.95,53476848,61717623012.0,1.44,-1.37,-41.56,0.17,2011-06-29,2967.2884999999997,48.563166383712996,3064.4148327674257,2870.1621672325737,56.14468258412668,0.016886132153812294,43.86000000000013,2.0799999999999272,41.7800000000002,43.86000000000013,46.61285714285717
360,2011-06-30,3003.23,3044.09,3058.62,3003.23,62502549,73891668789.0,1.85,1.46,43.92,0.2,2011-06-30,2969.2845,50.92191467801811,3071.1283293560364,2867.440670643964,59.626470450391366,0.016879568139606338,55.38999999999987,58.44999999999982,3.0599999999999454,58.44999999999982,48.05857142857144
361,2011-07-01,3052.12,3049.75,3071.21,3034.07,56766653,72614645374.0,1.22,0.19,5.66,0.19,2011-07-01,2973.9865,53.85948582582955,3081.705471651659,2866.267528348341,61.810275177035315,0.029236075487999225,37.13999999999987,27.11999999999989,10.019999999999982,37.13999999999987,47.84142857142859
362,2011-07-04,3064.94,3121.98,3124.58,3064.94,80464031,102679821385.0,1.96,2.37,72.23,0.26,2011-07-04,2980.768,63.22286608333388,3107.213732166668,2854.3222678333323,64.27396407611596,0.07005806181835639,59.63999999999987,74.82999999999993,15.190000000000055,74.82999999999993,49.11500000000001
363,2011-07-05,3122.9,3122.5,3128.53,3105.09,67763335,81999827927.0,0.75,0.02,0.52,0.22,2011-07-05,2986.68,70.62970002992719,3127.939400059854,2845.4205999401456,68.97742427128978,0.07964289665855273,23.440000000000055,6.550000000000182,16.889999999999873,23.440000000000055,48.21500000000002
364,2011-07-06,3116.12,3113.71,3116.12,3084.83,61555807,76556996969.0,1.0,-0.28,-8.79,0.2,2011-07-06,2991.933,76.04866718096855,3144.030334361937,2839.835665638063,75.59307879009317,0.08306723712129105,31.289999999999964,6.380000000000109,37.67000000000007,37.67000000000007,47.49714285714289
365,2011-07-07,3123.29,3101.68,3140.1,3101.1,71810360,92120550136.0,1.25,-0.39,-12.03,0.23,2011-07-07,2999.4224999999997,79.20782316992135,3157.8381463398423,2841.006853660157,78.33035859159497,0.06621016338554919,39.0,26.389999999999873,12.610000000000127,39.0,47.2078571428572
366,2011-07-08,3105.49,3109.18,3124.39,3093.37,51282593,65155542913.0,1.0,0.24,7.5,0.17,2011-07-08,3006.785,82.32176884832802,3171.428537696656,2842.141462303344,82.53708127326252,0.06896836256867611,31.019999999999982,22.710000000000036,8.309999999999945,31.019999999999982,47.01857142857148
367,2011-07-11,3097.87,3113.21,3121.0,3086.26,47920660,62237248759.0,1.12,0.13,4.03,0.16,2011-07-11,3014.928,84.47229421844833,3183.8725884368964,2845.9834115631033,80.94155450466829,0.05260292869628724,34.73999999999978,11.820000000000164,22.919999999999618,34.73999999999978,47.02357142857146
368,2011-07-12,3089.14,3056.91,3090.1,3054.8,57107984,71222640397.0,1.13,-1.81,-56.3,0.19,2011-07-12,3018.0955000000004,84.8159112105475,3187.7273224210953,2848.4636775789054,69.2291736887137,0.009724291239880278,35.29999999999973,23.110000000000127,58.409999999999854,58.409999999999854,49.27785714285714
369,2011-07-13,3060.42,3106.25,3108.5,3060.42,54114367,68294830332.0,1.57,1.61,49.34,0.18,2011-07-13,3025.252,85.96377374098516,3197.17954748197,2853.32445251803,69.25229286491525,0.022973894200211564,48.07999999999993,51.590000000000146,3.5100000000002183,51.590000000000146,47.40142857142856
370,2011-07-14,3112.59,3115.75,3126.15,3092.47,60314935,79948505027.0,1.08,0.31,9.5,0.2,2011-07-14,3035.1605,84.3048036637968,3203.7701073275935,2866.5508926724065,63.55484584203415,0.024334835767803265,33.68000000000029,19.90000000000009,13.7800000000002,33.68000000000029,42.386428571428596
371,2011-07-15,3105.5,3128.89,3130.77,3097.34,61550322,79424849005.0,1.07,0.42,13.14,0.2,2011-07-15,3046.9970000000003,79.66136223184658,3206.3197244636935,2887.674275536307,64.01018922852984,0.04290423542665911,33.429999999999836,15.019999999999982,18.409999999999854,33.429999999999836,42.14714285714285
372,2011-07-18,3131.8,3122.6,3137.92,3113.67,60691311,78225031039.0,0.78,-0.2,-6.29,0.2,2011-07-18,3059.382,70.18898988484283,3199.7599797696857,2919.0040202303144,62.2230283244158,0.025790958874408965,24.25,9.0300000000002,15.2199999999998,24.25,41.53642857142855
373,2011-07-19,3108.47,3095.12,3109.92,3088.38,53388709,68506068928.0,0.69,-0.88,-27.48,0.17,2011-07-19,3068.6845000000003,60.938350596508805,3190.561201193018,2946.8077988069826,64.98910744166952,0.014876629231904248,21.539999999999964,12.679999999999836,34.2199999999998,34.2199999999998,40.8478571428571
374,2011-07-20,3113.71,3091.57,3119.54,3071.85,44118331,56930993021.0,1.54,-0.11,-3.55,0.14,2011-07-20,3077.834,47.99791502052761,3173.829830041055,2981.8381699589445,58.59024460848169,-0.009740613328720782,47.690000000000055,24.420000000000073,23.269999999999982,47.690000000000055,40.07928571428569
375,2011-07-21,3092.27,3059.14,3099.28,3058.25,44084691,57942637401.0,1.33,-1.05,-32.43,0.14,2011-07-21,3082.9095,39.17400258699931,3161.2575051739987,3004.5614948260018,51.548840431498014,-0.020291433146517268,41.0300000000002,7.710000000000036,33.320000000000164,41.0300000000002,40.357142857142854
376,2011-07-22,3066.19,3067.99,3083.19,3059.6,37257255,49618948350.0,0.77,0.29,8.85,0.12,2011-07-22,3084.9355,37.151472943130095,3159.2384458862603,3010.63255411374,38.740354535974944,-0.014683448362243223,23.590000000000146,24.050000000000182,0.4600000000000364,24.050000000000182,36.73000000000002
377,2011-07-25,3050.9,2968.29,3050.9,2958.88,67180996,77513632253.0,3.0,-3.25,-99.7,0.22,2011-07-25,3081.5255,44.27845567068662,3170.0824113413732,2992.968588658627,27.250464697725207,-0.043005725929173844,92.01999999999998,17.08999999999969,109.10999999999967,109.10999999999967,42.849285714285706
378,2011-07-26,2965.72,2977.77,2980.86,2957.61,43515457,49560684459.0,0.78,0.32,9.48,0.14,2011-07-26,3078.3275,49.32599878949187,3176.9794975789837,2979.675502421016,29.986455450209064,-0.04226516316199125,23.25,12.570000000000164,10.679999999999836,23.25,41.8192857142857
379,2011-07-27,2961.58,3000.05,3002.69,2951.52,48385612,58746220328.0,1.72,0.75,22.28,0.16,2011-07-27,3078.3215,49.33601249809851,3176.9935249961973,2979.6494750038028,35.476033955469234,-0.036348334998281495,51.17000000000007,24.920000000000073,26.25,51.17000000000007,42.68857142857142
380,2011-07-28,2973.64,2981.0,2984.38,2956.71,48138984,60678598008.0,0.92,-0.63,-19.05,0.16,2011-07-28,3075.167,53.482639495170964,3182.132278990342,2968.201721009658,32.26716839134531,-0.02483226526132598,27.670000000000073,15.670000000000073,43.340000000000146,43.340000000000146,43.56857142857143
381,2011-07-29,2981.02,2972.08,2995.97,2948.08,46298253,54358237266.0,1.61,-0.3,-8.92,0.15,2011-07-29,3071.2835,58.050221476089526,3187.383942952179,2955.183057047821,30.73626163631897,-0.04319356136820929,47.88999999999987,14.9699999999998,32.92000000000007,47.88999999999987,44.507857142857155
382,2011-08-01,2969.11,2977.72,2991.05,2958.83,33886949,41203123005.0,1.08,0.19,5.64,0.11,2011-08-01,3064.0705,60.33685357837965,3184.7442071567593,2943.3967928432403,37.45604308569617,-0.044300730161277446,32.220000000000255,18.970000000000255,13.25,32.220000000000255,42.6371428571429
383,2011-08-02,2958.85,2956.38,2958.85,2919.01,38978357,48435295389.0,1.34,-0.72,-21.34,0.13,2011-08-02,3055.7645,63.23457860472987,3182.23365720946,2929.2953427905404,23.949243872762025,-0.055134568489144664,39.83999999999969,18.86999999999989,58.70999999999958,58.70999999999958,43.145714285714284
384,2011-08-03,2930.19,2954.87,2969.13,2927.1,38668362,49593983761.0,1.42,-0.05,-1.51,0.13,2011-08-03,3047.8224999999998,65.50778924156845,3178.8380784831365,2916.806921516863,21.236501466065903,-0.05371485300710943,42.0300000000002,12.75,29.2800000000002,42.0300000000002,43.742142857142845
385,2011-08-04,2962.91,2960.31,2983.01,2951.84,32985719,41335656567.0,1.05,0.18,5.44,0.11,2011-08-04,3040.754,67.00065674463558,3174.755313489271,2906.752686510729,19.006471539932363,-0.04355566181602,31.170000000000073,28.140000000000327,3.0299999999997453,31.170000000000073,43.58071428571429
386,2011-08-05,2881.74,2897.42,2916.41,2868.16,49316854,60240017405.0,1.63,-2.12,-62.89,0.16,2011-08-05,3030.166,72.15227876185382,3174.4705575237076,2885.8614424762927,15.732286340394467,-0.06279980721769196,48.25,43.90000000000009,92.15000000000009,92.15000000000009,48.4307142857143
387,2011-08-08,2864.51,2793.9,2888.77,2747.97,71517766,83694787456.0,4.86,-3.57,-103.52,0.23,2011-08-08,3014.2005,86.67557426070503,3187.55164852141,2840.84935147859,12.775580820563547,-0.08670410638283954,140.80000000000018,8.650000000000091,149.45000000000027,149.45000000000027,56.66142857142862
388,2011-08-09,2720.95,2798.19,2812.77,2697.06,69842676,79653278208.0,4.14,0.15,4.29,0.23,2011-08-09,3001.2644999999998,98.46989416889566,3198.2042883377912,2804.3247116622083,13.810628114669157,-0.0879403127128836,115.71000000000004,18.86999999999989,96.84000000000015,115.71000000000004,61.520000000000046
389,2011-08-10,2845.35,2824.12,2858.55,2820.12,58659312,68580540607.0,1.37,0.93,25.93,0.19,2011-08-10,2987.158,102.75377645001066,3192.6655529000213,2781.6504470999785,20.537057466653266,-0.04857005211754917,38.43000000000029,60.36000000000013,21.929999999999836,60.36000000000013,62.90071428571433
390,2011-08-11,2779.72,2866.92,2867.31,2777.76,58997689,69223945409.0,3.17,1.52,42.8,0.19,2011-08-11,2974.7164999999995,101.41989025698436,3177.5562805139684,2771.8767194860307,26.770489151782655,-0.03722584350033742,89.54999999999973,43.190000000000055,46.35999999999967,89.54999999999973,67.57928571428572
391,2011-08-12,2881.55,2875.36,2894.22,2868.87,57197406,63487643741.0,0.88,0.29,8.44,0.19,2011-08-12,2962.04,96.87818221599525,3155.7963644319907,2768.2836355680092,36.39504582320737,-0.041562640622656355,25.34999999999991,27.299999999999727,1.949999999999818,27.299999999999727,61.7357142857143
392,2011-08-15,2883.17,2917.88,2917.88,2870.19,59875476,61102226502.0,1.66,1.48,42.52,0.2,2011-08-15,2951.804,89.55954787033447,3130.923095740669,2772.6849042593312,42.005499639586745,-0.02117410265011732,47.690000000000055,42.51999999999998,5.170000000000073,47.690000000000055,63.48142857142859
393,2011-08-16,2920.83,2897.58,2932.14,2888.33,50962681,57496628333.0,1.5,-0.7,-20.3,0.17,2011-08-16,2941.9269999999997,83.61786620347911,3109.1627324069577,2774.6912675930416,36.24895998282291,-0.025066620010228524,43.809999999999945,14.259999999999764,29.550000000000182,43.809999999999945,62.95571428571429
394,2011-08-17,2893.85,2886.01,2910.83,2881.63,39178179,41891853603.0,1.01,-0.4,-11.57,0.13,2011-08-17,2931.649,76.5946065093206,3084.838213018641,2778.459786981359,36.991591575141754,-0.03079873191569371,29.199999999999818,13.25,15.949999999999818,29.199999999999818,61.94571428571427
395,2011-08-18,2887.1,2834.25,2890.0,2832.27,40768883,45784423192.0,2.0,-1.79,-51.76,0.13,2011-08-18,2920.4044999999996,73.3311794442587,3067.066858888517,2773.7421411114824,33.106998406667486,-0.04131065695208336,57.73000000000002,3.9899999999997817,53.74000000000024,57.73000000000002,62.64857142857142
396,2011-08-19,2789.35,2807.66,2814.1,2782.56,43259650,48442961960.0,1.11,-0.94,-26.59,0.14,2011-08-19,2907.388,68.71490787458268,3044.817815749165,2769.9581842508346,30.17486593611565,-0.04981945060188775,31.539999999999964,20.15000000000009,51.690000000000055,51.690000000000055,64.0392857142857
397,2011-08-22,2809.33,2777.79,2829.69,2768.42,34209685,40136538647.0,2.18,-1.06,-29.87,0.11,2011-08-22,2897.8630000000003,72.90408559053003,3043.6711711810603,2752.05482881894,29.58644811741307,-0.061655704976843584,61.26999999999998,22.0300000000002,39.23999999999978,61.26999999999998,64.22214285714287
398,2011-08-23,2788.7,2821.0,2821.0,2777.29,32620514,36441994495.0,1.57,1.56,43.21,0.11,2011-08-23,2890.0245000000004,72.28563906840812,3034.5957781368165,2745.4532218631844,36.029887504435145,-0.026375188961213825,43.710000000000036,43.210000000000036,0.5,43.710000000000036,64.34214285714286
399,2011-08-24,2834.58,2810.02,2845.47,2804.82,35301565,41939777958.0,1.44,-0.39,-10.98,0.12,2011-08-24,2880.523,69.49767054787377,3019.5183410957475,2741.527658904253,34.49563620607837,0.005769712588138409,40.649999999999636,24.4699999999998,16.179999999999836,40.649999999999636,65.01928571428569
400,2011-08-25,2818.7,2903.84,2904.44,2815.91,72216845,75745960111.0,3.15,3.34,93.82,0.24,2011-08-25,2876.665,65.66220161595625,3007.9894032319125,2745.3405967680874,50.622575640031044,0.037756549769672576,88.5300000000002,94.42000000000007,5.889999999999873,94.42000000000007,65.18142857142854
401,2011-08-26,2889.38,2901.22,2907.4,2876.83,45604102,51759427726.0,1.05,-0.09,-2.62,0.15,2011-08-26,2873.122,62.05550932750932,2997.2330186550184,2749.0109813449812,62.939474318784605,0.027300539637125976,30.570000000000164,3.5599999999999454,27.01000000000022,30.570000000000164,56.689999999999955
402,2011-08-29,2875.78,2852.81,2875.78,2847.48,44267850,49892653226.0,0.98,-1.67,-48.41,0.14,2011-08-29,2866.8765000000003,57.05885643468019,2980.9942128693606,2752.75878713064,55.95222527352772,-0.004921658086029623,28.300000000000182,25.4399999999996,53.73999999999978,53.73999999999978,52.26357142857137
403,2011-08-30,2875.14,2841.74,2901.73,2838.33,43137872,48565790320.0,2.22,-0.39,-11.07,0.14,2011-08-30,2861.1445,53.22365891368013,2967.59181782736,2754.6971821726397,51.98441301018108,-0.01169244894552346,63.40000000000009,48.92000000000007,14.480000000000018,63.40000000000009,52.48071428571422
404,2011-08-31,2843.99,2846.78,2855.3,2823.77,32107899,37624544060.0,1.11,0.18,5.04,0.1,2011-08-31,2855.7400000000002,48.482279236870376,2952.704558473741,2758.7754415262593,47.52092565238801,-0.024367006182570927,31.5300000000002,13.5600000000004,17.9699999999998,31.5300000000002,48.33642857142854
405,2011-09-01,2852.39,2834.53,2869.25,2825.96,30118702,35143727252.0,1.52,-0.43,-12.25,0.1,2011-09-01,2849.451,41.9172401286377,2933.2854802572756,2765.6165197427244,45.0208531499232,-0.021759537269031348,43.289999999999964,22.4699999999998,20.820000000000164,43.289999999999964,49.47857142857141
406,2011-09-02,2828.84,2803.85,2836.62,2790.77,29317116,31960598827.0,1.62,-1.08,-30.68,0.1,2011-09-02,2844.7725,41.50123928082125,2927.7749785616425,2761.7700214383576,35.68073938267577,-0.02846836982546852,45.84999999999991,2.0899999999996908,43.76000000000022,45.84999999999991,49.347142857142835
407,2011-09-05,2780.83,2743.82,2780.83,2743.38,32005660,36040312618.0,1.34,-2.14,-60.03,0.1,2011-09-05,2842.2684999999997,45.99925631837951,2934.267012636759,2750.2699873632405,32.44348024663172,-0.03190614801093761,37.44999999999982,23.019999999999982,60.4699999999998,60.4699999999998,50.537142857142825
408,2011-09-06,2727.75,2723.3,2745.36,2711.07,29713982,33746805052.0,1.25,-0.75,-20.52,0.1,2011-09-06,2838.524,52.3816280971404,2943.287256194281,2733.760743805719,31.79366677856109,-0.03004637313634828,34.289999999999964,1.5399999999999636,32.75,34.289999999999964,50.900714285714265
409,2011-09-07,2738.79,2779.09,2779.21,2730.05,33265381,37096662193.0,1.81,2.05,55.79,0.11,2011-09-07,2836.2725,53.97680026740308,2944.2261005348064,2728.3188994651937,43.88307310149045,0.00046799794080909507,49.159999999999854,55.909999999999854,6.75,55.909999999999854,50.77071428571425
410,2011-09-08,2788.83,2756.1,2789.11,2755.8,26838735,31209441131.0,1.2,-0.83,-22.99,0.09,2011-09-08,2830.7315000000003,56.303085479177284,2943.337670958355,2718.1253290416457,44.236272580933665,-0.023006026231832677,33.309999999999945,10.019999999999982,23.289999999999964,33.309999999999945,49.4578571428571
411,2011-09-09,2770.15,2751.09,2796.35,2739.62,27073503,30348131114.0,2.06,-0.18,-5.01,0.09,2011-09-09,2824.518,57.95171543713889,2940.4214308742776,2708.6145691257225,46.83963827470294,-0.02097138098661211,56.73000000000002,40.25,16.480000000000018,56.73000000000002,49.133571428571386
412,2011-09-13,2712.44,2720.28,2726.19,2698.66,26713764,30034340041.0,1.0,-1.12,-30.81,0.09,2011-09-13,2814.638,58.04101758331878,2930.7200351666374,2698.5559648333624,37.717672308667915,-0.06321284919279302,27.5300000000002,24.90000000000009,52.43000000000029,52.43000000000029,49.75642857142855
413,2011-09-14,2729.26,2733.11,2736.91,2677.13,30424780,32858416579.0,2.2,0.47,12.83,0.1,2011-09-14,2806.4145,57.31783735178836,2921.0501747035764,2691.7788252964233,40.663316094884344,-0.057944588828148014,59.779999999999745,16.629999999999654,43.15000000000009,59.779999999999745,51.12285714285713
414,2011-09-15,2734.55,2729.05,2754.19,2728.91,31171925,32507109143.0,0.92,-0.15,-4.06,0.1,2011-09-15,2798.5665,56.586847669863836,2911.7401953397275,2685.3928046602723,22.867964360001295,-0.043381788482233175,25.2800000000002,21.079999999999927,4.200000000000273,25.2800000000002,46.18428571428571
415,2011-09-16,2744.22,2733.99,2755.89,2729.0,27555932,29743911967.0,0.99,0.18,4.94,0.09,2011-09-16,2793.5535,57.689533874751135,2908.932567749502,2678.174432250498,24.22710600129456,-0.03791691006214504,26.889999999999873,26.83999999999969,0.0500000000001819,26.889999999999873,45.92142857142854
416,2011-09-19,2718.32,2679.27,2718.32,2678.79,29090941,29731416051.0,1.45,-2.0,-54.72,0.1,2011-09-19,2787.134,62.941530712423116,2913.0170614248464,2661.2509385751537,23.76489085081937,-0.058841919642543594,39.5300000000002,15.669999999999618,55.19999999999982,55.19999999999982,46.025714285714265
417,2011-09-20,2675.04,2689.84,2702.28,2664.1,25598681,27274347411.0,1.43,0.39,10.57,0.08,2011-09-20,2782.7365,66.59506124213681,2915.9266224842736,2649.5463775157264,27.001574612403147,-0.051045499606636735,38.18000000000029,23.01000000000022,15.170000000000073,38.18000000000029,44.224285714285706
418,2011-09-21,2691.7,2771.01,2778.35,2677.35,56194171,59146487177.0,3.75,3.02,81.17,0.18,2011-09-21,2780.237,66.0189792567797,2912.2749585135593,2648.199041486441,40.67721534562098,-0.01171246678673954,101.0,88.50999999999976,12.490000000000236,101.0,49.18642857142855
419,2011-09-22,2745.15,2685.69,2754.92,2684.94,47102660,47793334084.0,2.53,-3.08,-85.32,0.15,2011-09-22,2774.0205,68.85943634261677,2911.739372685234,2636.3016273147664,34.47772401134654,-0.021185792070908427,69.98000000000002,16.090000000000146,86.07000000000016,86.07000000000016,52.242142857142845
420,2011-09-23,2644.29,2669.48,2681.23,2631.43,42592224,45934334698.0,1.85,-0.6,-16.21,0.14,2011-09-23,2762.3025000000002,65.4620020658971,2893.2265041317946,2631.378495868206,35.5506806890767,-0.01976278779422036,49.80000000000018,4.460000000000036,54.26000000000022,54.26000000000022,52.842857142857156
421,2011-09-26,2645.25,2610.92,2679.56,2603.11,39175124,40495022542.0,2.86,-2.19,-58.56,0.13,2011-09-26,2747.7875,65.22232648694963,2878.2321529738992,2617.3428470261006,35.66343042071195,-0.06051261384122142,76.44999999999982,10.079999999999927,66.36999999999989,76.44999999999982,53.984285714285726
422,2011-09-27,2634.93,2637.88,2652.56,2613.42,35021974,37301310910.0,1.5,1.03,26.96,0.11,2011-09-27,2737.041,64.71202336019363,2866.4650467203874,2607.616953279613,40.911605736902565,-0.042893944341642065,39.13999999999987,41.63999999999987,2.5,41.63999999999987,54.509285714285724
423,2011-09-28,2654.83,2610.59,2660.1,2602.63,34169555,36195919556.0,2.18,-1.03,-27.29,0.11,2011-09-28,2725.4835,65.66330869031589,2856.8101173806317,2594.156882619368,30.914733599130102,-0.051070666535809495,57.4699999999998,22.2199999999998,35.25,57.4699999999998,54.62071428571429
424,2011-09-29,2593.56,2588.19,2615.14,2577.29,37093593,37708584378.0,1.45,-0.86,-22.4,0.12,2011-09-29,2712.554,65.980442429251,2844.5148848585022,2580.593115141498,30.95610751956447,-0.04855750143367599,37.84999999999991,4.549999999999727,33.30000000000018,37.84999999999991,54.945
425,2011-09-30,2595.58,2581.35,2607.57,2572.19,32050822,32376678343.0,1.37,-0.26,-6.84,0.1,2011-09-30,2699.895,65.63306944875391,2831.161138897508,2568.628861102492,30.828137706695557,-0.0555264881398847,35.38000000000011,19.38000000000011,16.0,35.38000000000011,53.42000000000001
426,2011-10-10,2588.35,2557.08,2595.32,2552.28,28325122,28149902145.0,1.67,-0.94,-24.27,0.09,2011-10-10,2687.5565,68.20673174641999,2823.96996349284,2551.14303650716,31.290411335809566,-0.06301460215093169,43.039999999999964,13.970000000000255,29.06999999999971,43.039999999999964,52.7492857142857
427,2011-10-11,2625.16,2551.99,2635.69,2526.65,45029848,47409892228.0,4.26,-0.2,-5.09,0.15,2011-10-11,2677.9649999999997,73.18461295713722,2824.334225914274,2531.595774085725,28.860877684407058,-0.06656937296771381,109.03999999999996,78.61000000000013,30.429999999999836,109.03999999999996,56.267857142857146
428,2011-10-12,2537.4,2644.76,2647.01,2523.34,65945680,62822831798.0,4.85,3.64,92.77,0.22,2011-10-12,2674.038,72.72972574070076,2819.4974514814016,2528.5785485185984,41.84989654038794,-0.012880374131759686,123.67000000000007,95.02000000000044,28.649999999999636,123.67000000000007,63.295714285714276
429,2011-10-13,2636.86,2662.6,2672.91,2629.41,60426201,56631043777.0,1.64,0.67,17.84,0.2,2011-10-13,2668.2135,68.41016247029589,2805.033824940592,2531.393175059408,43.2652214109168,-0.010126996401273014,43.5,28.149999999999636,15.350000000000364,43.5,64.48214285714286
430,2011-10-14,2655.36,2653.78,2665.44,2629.88,38336948,37326709609.0,1.34,-0.33,-8.82,0.13,2011-10-14,2663.0975,65.24442955655026,2793.5863591131006,2532.608640886899,47.36733387040138,-0.04230587403149033,35.559999999999945,2.8400000000001455,32.7199999999998,35.559999999999945,63.079285714285724
431,2011-10-17,2658.95,2666.95,2687.1,2653.38,36158315,38101620397.0,1.27,0.5,13.17,0.12,2011-10-17,2658.8905000000004,61.898924782360126,2782.6883495647207,2535.09265043528,47.648497051632354,-0.00697772267089658,33.7199999999998,33.31999999999971,0.40000000000009095,33.7199999999998,62.76071428571426
432,2011-10-18,2646.84,2592.21,2651.73,2589.21,39373448,39453303360.0,2.34,-2.8,-74.74,0.13,2011-10-18,2652.487,61.83832188607603,2776.163643772152,2528.810356227848,31.385858249354513,-0.02894571227355136,62.51999999999998,15.2199999999998,77.73999999999978,77.73999999999978,61.09928571428567
433,2011-10-19,2599.92,2583.08,2617.41,2580.66,31116166,32114967067.0,1.42,-0.35,-9.13,0.1,2011-10-19,2644.9855000000002,60.631499757934904,2766.24849951587,2523.7225004841303,37.30357098666136,-0.010662908093698853,36.75,25.199999999999818,11.550000000000182,36.75,57.576428571428515
434,2011-10-20,2566.6,2520.53,2570.1,2500.49,39842462,39409600021.0,2.69,-2.42,-62.55,0.13,2011-10-20,2634.5595000000003,63.28535970009269,2761.1302194001855,2507.988780599815,33.46579934729036,-0.0444864815685323,69.61000000000013,12.980000000000018,82.59000000000015,82.59000000000015,59.599999999999945
435,2011-10-21,2522.26,2507.88,2538.12,2504.69,29843503,29090707044.0,1.33,-0.5,-12.65,0.1,2011-10-21,2623.254,64.7670656559789,2752.788131311958,2493.719868688042,37.263917729654885,-0.03934359665822673,33.429999999999836,17.58999999999969,15.840000000000146,33.429999999999836,56.5271428571428
436,2011-10-24,2517.06,2576.67,2581.12,2501.96,46345801,44056731116.0,3.16,2.74,68.79,0.15,2011-10-24,2618.124,64.15713517361782,2746.4382703472356,2489.809729652764,43.14327321608602,-0.004450986983181249,79.15999999999985,73.23999999999978,5.920000000000073,79.15999999999985,59.2071428571428
437,2011-10-25,2572.71,2625.43,2633.97,2560.05,57967375,57533462226.0,2.87,1.89,48.76,0.19,2011-10-25,2614.9035,61.9462340960761,2738.795968192152,2491.0110318078478,51.586080116284,0.017076336025722894,73.91999999999962,57.29999999999973,16.61999999999989,73.91999999999962,60.38214285714279
438,2011-10-26,2613.27,2651.65,2679.66,2611.01,73098240,69534363517.0,2.61,1.0,26.22,0.24,2011-10-26,2608.9355,50.8755488241604,2710.686597648321,2507.184402351679,56.72758883894497,0.03698359065809442,68.64999999999964,54.23000000000002,14.419999999999618,68.64999999999964,62.58214285714276
439,2011-10-27,2658.43,2657.48,2672.84,2647.3,48820391,47403219262.0,0.96,0.22,5.83,0.16,2011-10-27,2607.525,48.991746297358986,2705.508492594718,2509.541507405282,58.08809468159703,0.041336368872918916,25.539999999999964,21.190000000000055,4.349999999999909,25.539999999999964,61.879285714285615
440,2011-10-28,2694.54,2709.02,2729.14,2689.38,71643105,72908419745.0,1.5,1.94,51.54,0.23,2011-10-28,2609.502,52.308938211779264,2714.1198764235587,2504.884123576441,65.25808395260096,0.024297100682103334,39.75999999999976,71.65999999999985,31.90000000000009,71.65999999999985,63.92357142857132
441,2011-10-31,2704.53,2695.31,2709.32,2680.99,50407112,52522499085.0,1.05,-0.51,-13.71,0.16,2011-10-31,2613.7214999999997,55.721673877751456,2725.1648477555027,2502.2781522444966,64.1475163863224,0.01228498460151739,28.330000000000382,0.3000000000001819,28.0300000000002,28.330000000000382,58.15857142857135
442,2011-11-01,2672.51,2697.53,2726.09,2669.05,55206651,56067605452.0,2.12,0.08,2.22,0.18,2011-11-01,2616.704,58.60461598490771,2733.9132319698156,2499.494768030185,56.343005505204715,0.016485918199700134,57.039999999999964,30.7800000000002,26.259999999999764,57.039999999999964,53.399285714285625
443,2011-11-02,2658.55,2742.39,2742.94,2653.72,64361584,65327476275.0,3.31,1.66,44.86,0.21,2011-11-02,2623.2940000000003,64.94797386736069,2753.1899477347215,2493.398052265279,59.00584663310686,0.028286994506833585,89.22000000000025,45.409999999999854,43.8100000000004,89.22000000000025,56.66499999999993
