,date,close,open,high,low,flucamount,amplitude,turnoverrate,rv,rv_w,rv_m,SMA,SD,Upper_band,Lower_Band,RSI,M12,High-Low,High-Close Prev,Low-Close Prev,True Range,ATR
85,2024-03-08,3544.91,3529.55,3548.51,3511.58,15.19,1.05,0.4061,0.003962353,0.005597594,0.012857743,3441.6295,112.29061250893533,3666.2107250178706,3217.0482749821294,68.83845126835782,0.025468125790093277,36.93000000000029,18.79000000000042,18.139999999999873,36.93000000000029,51.20857142857143
86,2024-03-11,3589.26,3545.94,3589.26,3542.28,44.35,1.33,0.4784,0.006311849,0.005280931,0.012384786,3462.111,98.49810075112768,3659.107201502255,3265.1147984977447,71.66168864282076,0.02942349003490441,46.98000000000002,44.350000000000364,2.6299999999996544,46.98000000000002,52.007857142857155
87,2024-03-12,3597.49,3592.58,3605.7,3574.21,8.23,0.88,0.5833,0.007307763,0.005421397,0.012108065,3481.9644999999996,81.5306549048328,3645.025809809665,3318.903190190334,68.7984599754024,0.030876225736014673,31.48999999999978,16.4399999999996,15.050000000000182,31.48999999999978,45.93999999999999
88,2024-03-13,3572.36,3594.42,3594.42,3563.37,-25.13,0.86,0.4668,0.004369769,0.005389858,0.010011152,3494.9979999999996,73.29759266528991,3641.593185330579,3348.40281466942,61.600108298362024,0.03445919336530223,31.050000000000182,3.069999999999709,34.11999999999989,34.11999999999989,45.64357142857141
89,2024-03-14,3562.22,3571.79,3597.46,3545.61,-10.14,1.45,0.4551,0.005643179,0.005518983,0.007597898,3505.9275000000002,65.41191392166427,3636.751327843329,3375.1036721566716,59.627543701184855,0.01929443543102738,51.84999999999991,25.09999999999991,26.75,51.84999999999991,46.87642857142854
90,2024-03-15,3569.99,3554.91,3572.81,3533.68,7.77,1.1,0.4465,0.004752324,0.005676977,0.006658543,3516.1805,57.7730951290476,3631.726690258095,3400.634309741905,66.76633794312983,0.03470173262304854,39.13000000000011,10.590000000000146,28.539999999999964,39.13000000000011,46.298571428571385
91,2024-03-18,3603.53,3577.06,3604.05,3573.4,33.54,0.86,0.5178,0.002932041,0.005001015,0.006314452,3526.1665000000003,54.49542803373036,3635.157356067461,3417.1756439325395,65.99493998587904,0.02487144774862915,30.65000000000009,34.0600000000004,3.4100000000003092,34.0600000000004,44.63499999999999
92,2024-03-19,3577.63,3593.34,3610.74,3577.19,-25.9,0.93,0.47,0.003532244,0.004245911,0.005963329,3534.5055,48.33278286771205,3631.1710657354242,3437.839934264576,69.82165644744616,0.011258409180846751,33.54999999999973,7.209999999999582,26.340000000000146,33.54999999999973,41.93142857142857
93,2024-03-20,3585.38,3568.72,3589.55,3568.43,7.75,0.59,0.4182,0.003859361,0.00414383,0.005938616,3540.9309999999996,45.952093463571224,3632.835186927142,3449.0268130728573,63.16389332117618,0.012570357002657628,21.120000000000346,11.920000000000073,9.200000000000273,21.120000000000346,37.85571428571432
94,2024-03-21,3581.09,3593.07,3601.11,3575.03,-4.29,0.73,0.4221,0.002744567,0.003564107,0.005861257,3545.6520000000005,44.92276138581538,3635.4975227716313,3455.8064772283697,58.8062980593189,0.004369641369677879,26.079999999999927,15.730000000000018,10.349999999999909,26.079999999999927,36.79714285714288
95,2024-03-22,3545.0,3571.27,3575.72,3522.84,-36.09,1.48,0.4495,0.006381234,0.003889889,0.005560082,3548.415,42.95935980362646,3634.333719607253,3462.496280392747,50.740647752950046,-0.0017037214345053675,52.879999999999654,5.370000000000346,58.25,58.25,38.891428571428605
96,2024-03-25,3525.76,3536.71,3564.96,3525.76,-19.24,1.11,0.4423,0.003825193,0.00406852,0.005540639,3552.035,37.19106662684887,3626.4171332536976,3477.652866746302,42.73069748729017,-0.001121902020556731,39.19999999999982,19.960000000000036,19.23999999999978,39.19999999999982,38.00500000000001
97,2024-03-26,3543.75,3526.68,3547.65,3518.6,17.98,0.82,0.4074,0.005914282,0.004544927,0.005568472,3554.483,34.75639314156664,3623.9957862831334,3484.970213716867,48.68202498736185,-0.0003272297463122742,29.050000000000182,21.889999999999873,7.160000000000309,29.050000000000182,37.77357142857146
98,2024-03-27,3502.79,3538.72,3542.96,3502.79,-40.96,1.13,0.4152,0.005586774,0.00489041,0.005577036,3557.1094999999996,27.743081541560564,3612.5956630831206,3501.6233369168785,45.45975654988707,-0.024091316873115942,40.17000000000007,0.7899999999999636,40.960000000000036,40.960000000000036,37.34071428571432
99,2024-03-28,3520.96,3498.48,3551.21,3489.39,18.18,1.77,0.4627,0.007864879,0.005914472,0.005737073,3557.3535,27.382349919352958,3612.118199838706,3502.5888001612943,46.002336838591255,-0.021273165457026955,61.820000000000164,48.42000000000007,13.400000000000091,61.820000000000164,39.11857142857145
100,2024-03-29,3537.48,3516.88,3538.24,3516.88,16.52,0.61,0.4153,0.005557162,0.005749658,0.005358002,3557.3375,27.39446753117161,3612.1264350623433,3502.548564937657,40.471809215368715,-0.009763853586984506,21.359999999999673,17.279999999999745,4.079999999999927,21.359999999999673,37.28857142857142
101,2024-04-01,3595.65,3551.58,3600.92,3551.58,58.16,1.39,0.5247,0.003112681,0.005607156,0.00516937,3560.0765000000006,28.382080016328437,3616.8406600326575,3503.3123399673436,49.713983709506984,0.009384597245537973,49.340000000000146,63.440000000000055,14.099999999999909,63.440000000000055,39.5707142857143
102,2024-04-02,3580.68,3593.22,3596.19,3568.75,-14.97,0.76,0.4554,0.00297019,0.005018337,0.005029703,3560.835,28.735437227093318,3618.305874454187,3503.3641255458133,51.335473515248744,0.0029944061467959138,27.440000000000055,0.5399999999999636,26.90000000000009,27.440000000000055,39.09357142857146
103,2024-04-03,3567.8,3578.68,3582.43,3558.87,-12.87,0.66,0.437,0.00166764,0.00423451,0.004746634,3561.6724999999997,28.679277843631713,3619.0310556872632,3504.313944312736,50.88785641547867,-0.009915277519543353,23.559999999999945,1.75,21.809999999999945,23.559999999999945,37.072857142857174
104,2024-04-08,3536.41,3553.56,3567.82,3535.77,-31.4,0.9,0.5006,0.002722728,0.00320608,0.004570147,3562.007,28.323797340577777,3618.6545946811557,3505.3594053188444,45.03048600011841,-0.011521593904344596,32.05000000000018,0.01999999999998181,32.0300000000002,32.05000000000018,36.56714285714289
105,2024-04-09,3533.49,3533.39,3543.71,3518.86,-2.92,0.7,0.418,0.002414317,0.002577511,0.004474095,3561.436,28.797755285340017,3619.03151057068,3503.8404894293203,38.601744564509765,-0.014472663985407475,24.84999999999991,7.300000000000182,17.549999999999727,24.84999999999991,35.909285714285716
106,2024-04-10,3504.71,3528.97,3531.23,3490.05,-28.78,1.17,0.4151,0.004097315,0.002774438,0.004433175,3557.2084999999997,30.644938154192925,3618.4983763083856,3495.918623691614,38.24326067328774,-0.02132870159644129,41.179999999999836,2.2599999999997635,43.4399999999996,43.4399999999996,36.615714285714276
107,2024-04-11,3504.24,3485.03,3520.59,3484.93,-0.46,1.02,0.4078,0.004497791,0.003079958,0.004457513,3552.546,31.280914880963415,3615.1078297619265,3489.984170238073,36.60348698982956,-0.01149788434414678,35.66000000000031,15.88000000000011,19.7800000000002,35.66000000000031,37.654285714285706
108,2024-04-12,3475.84,3505.75,3516.7,3470.06,-28.41,1.33,0.4155,0.003866788,0.003519788,0.004346374,3547.7200000000003,35.256076296009624,3618.2321525920197,3477.207847407981,33.90426670744762,-0.014158649482664765,46.63999999999987,12.460000000000036,34.179999999999836,46.63999999999987,39.12285714285713
109,2024-04-15,3549.08,3473.5,3552.41,3473.5,73.24,2.27,0.5929,0.011532918,0.005281826,0.004538426,3547.0630000000006,35.093704653632166,3617.250409307265,3476.8755906927363,50.56028563581433,0.0015040564373898224,78.90999999999985,76.56999999999971,2.3400000000001455,78.90999999999985,40.598571428571404
110,2024-04-16,3511.11,3533.36,3545.5,3503.62,-37.96,1.18,0.5678,0.006722741,0.006143511,0.00464538,3544.119,35.536061876420256,3615.1911237528407,3473.0468762471596,48.0866180811326,0.002375249444014571,41.88000000000011,3.5799999999999272,45.460000000000036,45.460000000000036,41.045714285714276
111,2024-04-17,3565.4,3509.13,3565.94,3498.03,54.29,1.93,0.543,0.004570571,0.006238162,0.004596625,3542.2125,33.121738270404514,3608.455976540809,3475.9690234591912,52.58273089494907,0.012621557756975488,67.90999999999985,54.82999999999993,13.079999999999927,67.90999999999985,43.82142857142854
112,2024-04-18,3569.8,3550.56,3602.79,3547.6,4.4,1.55,0.5756,0.007294315,0.006797467,0.00471217,3541.821,32.72496775762181,3607.2709355152438,3476.371064484756,58.75787437593123,0.00913644741454367,55.190000000000055,37.38999999999987,17.800000000000182,55.190000000000055,44.83785714285711
113,2024-04-19,3541.66,3550.61,3560.95,3529.32,-28.14,0.89,0.4747,0.005308415,0.007085792,0.004820187,3539.6350000000007,31.081060657247225,3601.797121314495,3477.472878685506,52.63667396953175,-0.015015365789217583,31.629999999999654,8.850000000000364,40.48000000000002,40.48000000000002,43.313571428571386
114,2024-04-22,3530.9,3536.18,3558.16,3528.02,-10.76,0.85,0.4851,0.004893314,0.005757871,0.004882054,3537.1254999999996,29.546079707012815,3596.217659414025,3478.033340585974,49.149387248565084,-0.013902387256051862,30.139999999999873,16.5,13.639999999999873,30.139999999999873,43.94071428571426
115,2024-04-23,3506.22,3525.67,3533.76,3499.98,-24.68,0.96,0.461,0.003827175,0.005178758,0.004880591,3535.1865,30.2658340073161,3595.718168014632,3474.6548319853678,37.34325907894361,-0.017259936095072703,33.7800000000002,2.8600000000001273,30.920000000000073,33.7800000000002,41.82214285714284
116,2024-04-24,3521.62,3514.01,3524.54,3495.65,15.4,0.82,0.3922,0.002278754,0.004720395,0.004859417,3534.9795,30.347745511521868,3595.6749910230437,3474.284008976956,41.65158882732104,-0.004182207379800462,28.889999999999873,18.320000000000164,10.569999999999709,28.889999999999873,41.92571428571426
117,2024-04-25,3530.28,3510.64,3543.97,3505.2,8.66,1.1,0.3711,0.003919608,0.004045453,0.004747525,3534.3059999999996,30.292277181529613,3594.890554363059,3473.72144563694,44.63233190271818,-0.0009084502856947507,38.76999999999998,22.34999999999991,16.420000000000073,38.76999999999998,43.01214285714283
118,2024-04-26,3584.27,3531.96,3588.4,3531.96,53.99,1.6,0.6351,0.00418158,0.003820086,0.004763725,3538.38,31.29319128905138,3600.9663825781026,3475.7936174218976,56.431066917495315,0.02270087967335388,56.440000000000055,58.11999999999989,1.6799999999998363,58.11999999999989,44.87428571428567
119,2024-04-29,3623.91,3584.54,3645.82,3578.76,39.64,1.87,0.7172,0.005532033,0.00394783,0.00474635,3543.5275,36.33759976359877,3616.2026995271976,3470.8523004728027,61.05865662149603,0.03415005821519079,67.05999999999995,61.55000000000018,5.5099999999997635,67.05999999999995,47.88928571428567
120,2024-04-30,3604.39,3619.26,3630.71,3604.39,-19.52,0.73,0.616,0.001985942,0.003579583,0.004582675,3546.8730000000005,38.75145241421389,3624.3759048284282,3469.3700951715728,62.4737210932025,0.03698386577057633,26.320000000000164,6.800000000000182,19.519999999999982,26.320000000000164,46.66642857142857
121,2024-05-06,3657.88,3654.05,3668.26,3645.74,53.48,0.62,0.6699,0.003736254,0.003871083,0.004395011,3549.9844999999996,44.88673224145816,3639.7579644829157,3460.2110355170835,66.97379468823195,0.03065583193390964,22.520000000000437,63.870000000000346,41.34999999999991,63.870000000000346,48.68142857142857
122,2024-05-07,3659.01,3657.0,3665.68,3648.38,1.13,0.47,0.5308,0.003041293,0.00369542,0.004280653,3553.9010000000003,50.741409633351125,3655.3838192667026,3452.418180733298,71.53370482706731,0.042123431051718674,17.299999999999727,7.799999999999727,9.5,17.299999999999727,46.585714285714275
123,2024-05-08,3630.22,3650.75,3650.94,3628.7,-28.78,0.61,0.4187,0.001339874,0.003127079,0.004200071,3557.022,53.486701308294464,3663.9954026165888,3450.048597383411,60.65220816047887,0.01818028832669527,22.240000000000236,8.070000000000164,30.3100000000004,30.3100000000004,43.11428571428574
124,2024-05-09,3664.56,3630.41,3669.76,3630.41,34.34,1.08,0.4719,0.002169132,0.002454499,0.004163659,3563.4294999999997,58.342979957007636,3680.115459914015,3446.7435400859845,70.33905044667699,0.0265449044764412,39.350000000000364,39.54000000000042,0.19000000000005457,39.54000000000042,42.691428571428624
125,2024-05-10,3666.28,3669.09,3674.61,3641.76,1.72,0.9,0.4853,0.002871918,0.002631694,0.004218399,3570.0690000000004,62.185780816760264,3694.440561633521,3445.6974383664797,65.53625331115623,0.035186889763557216,32.84999999999991,10.050000000000182,22.799999999999727,32.84999999999991,40.187142857142916
126,2024-05-13,3664.69,3646.35,3673.62,3634.6,-1.59,1.06,0.5064,0.002397215,0.002363886,0.004203603,3578.068,63.60900719072889,3705.286014381458,3450.8499856185426,64.74133913313645,0.03789118921521428,39.01999999999998,7.339999999999691,31.68000000000029,39.01999999999998,39.03214285714291
127,2024-05-14,3657.05,3668.23,3675.78,3646.71,-7.65,0.79,0.4296,0.002172168,0.002190061,0.004192596,3585.7085000000006,63.45161772854334,3712.6117354570874,3458.805264542914,69.14551186328187,0.04301783687275762,29.070000000000164,11.090000000000146,17.980000000000018,29.070000000000164,38.21714285714292
128,2024-05-15,3626.06,3651.05,3656.53,3624.0,-30.99,0.89,0.3978,0.002169074,0.002355901,0.004104949,3593.2195,58.455967186743784,3710.1314343734875,3476.3075656265128,64.79569624976668,0.029656805674661113,32.5300000000002,0.5199999999999818,33.05000000000018,33.05000000000018,38.42500000000008
129,2024-05-16,3640.36,3636.6,3657.48,3626.33,14.3,0.86,0.4979,0.002053753,0.002332825,0.003993856,3597.7835,58.39170419404682,3714.5669083880935,3481.0000916119066,71.55205655526986,0.03118166264432287,31.15000000000009,31.420000000000073,0.2699999999999818,31.420000000000073,38.25642857142865
130,2024-05-17,3677.97,3638.56,3677.97,3627.45,37.61,1.39,0.5299,0.004001039,0.00255865,0.003999958,3606.1265,57.26563103321652,3720.657762066433,3491.5952379335668,73.44710716535187,0.02614200381109666,50.51999999999998,37.60999999999967,12.91000000000031,50.51999999999998,39.80142857142865
131,2024-05-20,3690.96,3682.06,3703.03,3677.44,12.99,0.7,0.5944,0.002135133,0.002506233,0.003572786,3612.4044999999996,59.40826926979558,3731.2210385395906,3493.5879614604087,73.78752886836017,0.018502115118752993,25.590000000000146,25.0600000000004,0.5299999999997453,25.590000000000146,38.86000000000009
132,2024-05-21,3676.16,3682.29,3684.61,3665.15,-14.8,0.53,0.4208,0.001707147,0.002413229,0.003344805,3617.7225,60.149596216441864,3738.0216924328834,3497.4233075671164,65.38938201306303,0.019911829740954845,19.460000000000036,6.349999999999909,25.809999999999945,25.809999999999945,36.552142857142954
133,2024-05-22,3684.45,3675.65,3691.88,3667.09,8.29,0.67,0.4892,0.002076941,0.002394803,0.003231458,3624.8619999999996,59.111451700210395,3743.0849034004204,3506.639096599579,61.328592814371184,0.007263770271304537,24.789999999999964,15.720000000000255,9.069999999999709,24.789999999999964,33.532857142857246
134,2024-05-23,3641.79,3672.84,3674.37,3633.51,-42.66,1.11,0.4591,0.003480615,0.002680175,0.003058108,3630.4065,54.883599724191654,3740.1736994483836,3520.6393005516165,56.44072466763103,-0.004706191018882255,40.85999999999967,10.079999999999927,50.9399999999996,50.9399999999996,35.29142857142863
135,2024-05-24,3601.48,3630.83,3650.87,3599.67,-40.32,1.41,0.4018,0.002894503,0.002458868,0.002948385,3635.1695,47.12397595984729,3729.4174519196945,3540.9215480803055,39.82537162649736,-0.007916875561260639,51.19999999999982,9.079999999999927,42.11999999999989,51.19999999999982,34.386428571428596
136,2024-05-27,3635.71,3606.65,3638.15,3603.71,34.23,0.96,0.4226,0.002417228,0.002515287,0.002835835,3640.874,38.83073245715356,3718.535464914307,3563.2125350856927,46.245084767614244,-0.00787270504508042,34.440000000000055,36.67000000000007,2.230000000000018,36.67000000000007,35.770000000000046
137,2024-05-28,3609.17,3633.25,3638.97,3605.92,-26.54,0.91,0.3976,0.001688164,0.00251149,0.002738608,3644.8185000000003,30.01019042278301,3704.838880845566,3584.7981191544345,46.582903152495106,-0.015577097221161518,33.04999999999973,3.2599999999997635,29.789999999999964,33.04999999999973,35.965714285714284
138,2024-05-29,3613.52,3609.07,3633.2,3602.82,4.35,0.84,0.373,0.00217602,0.002531306,0.002733938,3646.281,27.512978927678198,3701.3069578553564,3591.2550421446435,40.82080425868645,-0.013962981862040147,30.379999999999654,24.029999999999745,6.349999999999909,30.379999999999654,35.311428571428515
139,2024-05-30,3594.31,3607.05,3624.04,3586.75,-19.21,1.03,0.3946,0.003508267,0.002536836,0.002715241,3644.8009999999995,29.503819003489067,3703.8086380069776,3585.7933619930213,37.822747115156815,-0.017155904349133944,37.289999999999964,10.519999999999982,26.769999999999982,37.289999999999964,35.62857142857138
140,2024-05-31,3579.92,3599.82,3614.64,3579.92,-14.39,0.97,0.362,0.002723604,0.002502657,0.002648969,3643.5775000000003,31.693920698009048,3706.9653413960186,3580.189658603982,36.25247316013104,-0.012724555026668027,34.7199999999998,20.329999999999927,14.389999999999873,34.7199999999998,35.321428571428505
141,2024-06-03,3588.75,3577.38,3600.6,3567.87,8.82,0.91,0.4539,0.004410961,0.002901403,0.002598011,3640.1210000000005,33.75463553352539,3707.630271067051,3572.61172893295,38.9660743134087,-0.014177169290949254,32.73000000000002,20.679999999999836,12.050000000000182,32.73000000000002,35.582857142857065
142,2024-06-04,3615.67,3583.81,3622.5,3580.28,26.92,1.18,0.4008,0.002584604,0.003080691,0.002625223,3637.954,33.8691540149046,3705.6923080298093,3570.215691970191,48.299119274465525,-0.016938691723967225,42.2199999999998,33.75,8.4699999999998,42.2199999999998,36.23785714285704
143,2024-06-05,3594.79,3610.36,3623.32,3594.11,-20.88,0.81,0.3569,0.001568932,0.002959274,0.002526708,3636.1825,35.19556205204001,3706.57362410408,3565.79137589592,42.69734944392805,-0.02605555194312592,29.210000000000036,7.650000000000091,21.559999999999945,29.210000000000036,36.07999999999989
144,2024-06-06,3592.25,3602.16,3625.01,3584.17,-2.55,1.14,0.4437,0.005832726,0.003424165,0.002653592,3632.567,35.83527328736345,3704.237546574727,3560.896453425273,34.52372355022753,-0.022825448293871786,40.840000000000146,30.220000000000255,10.61999999999989,40.840000000000146,35.38857142857133
145,2024-06-07,3574.11,3594.63,3603.07,3552.09,-18.13,1.42,0.4218,0.005707486,0.004020942,0.002852119,3627.9584999999997,37.1731782585663,3702.3048565171325,3553.612143482867,29.288524938849292,-0.029947481985099444,50.98000000000002,10.820000000000164,40.159999999999854,50.98000000000002,37.20214285714275
146,2024-06-11,3542.88,3555.82,3565.31,3525.89,-31.24,1.1,0.4307,0.003560038,0.003850757,0.002915342,3621.868,40.6540751631299,3703.1761503262596,3540.5598496737402,27.676537585421414,-0.027159720906477225,39.42000000000007,8.800000000000182,48.220000000000255,48.220000000000255,38.802857142857064
147,2024-06-12,3544.12,3539.09,3551.17,3531.57,1.25,0.55,0.3932,0.00232398,0.003798632,0.002890436,3616.2214999999997,43.26883031212999,3702.7591606242595,3529.68383937574,25.927196624009284,-0.015926785654786446,19.59999999999991,8.289999999999964,11.309999999999945,19.59999999999991,38.43214285714277
148,2024-06-13,3526.13,3548.22,3551.08,3520.18,-17.99,0.87,0.3945,0.002486364,0.003982119,0.002894488,3611.225,47.623536805823775,3706.4720736116474,3515.9779263883524,28.3245877061469,-0.030139917650197634,30.90000000000009,6.960000000000036,23.940000000000055,30.90000000000009,37.00071428571424
149,2024-06-14,3541.53,3514.8,3547.15,3503.52,15.4,1.24,0.5489,0.005533418,0.003922257,0.003047273,3606.2835,49.53053298352904,3705.344565967058,3507.222434032942,37.608003638017294,-0.018741151012559687,43.63000000000011,21.019999999999982,22.610000000000127,43.63000000000011,36.45999999999997
150,2024-06-17,3536.2,3521.44,3540.79,3520.74,-5.33,0.57,0.4389,0.001924151,0.00316559,0.00303614,3599.1949999999997,48.8714782282198,3696.937956456439,3501.45204354356,26.63974834499264,-0.021397418583541827,20.050000000000182,0.7400000000002365,20.79000000000042,20.79000000000042,35.325714285714284
151,2024-06-18,3545.59,3533.49,3551.71,3532.78,9.39,0.54,0.395,0.001854679,0.002824518,0.003027091,3591.9265,45.175718475057266,3682.2779369501145,3501.5750630498856,33.76736111111114,-0.013554757380415117,18.929999999999836,15.510000000000218,3.419999999999618,18.929999999999836,34.31714285714286
152,2024-06-19,3528.75,3543.36,3543.36,3524.84,-16.84,0.52,0.3406,0.002393264,0.002838375,0.00295401,3584.5559999999996,42.66489218624487,3669.8857843724895,3499.2262156275096,29.654874477991683,-0.014293615499787693,18.519999999999982,2.230000000000018,20.75,20.75,33.62928571428574
153,2024-06-20,3503.28,3525.17,3533.99,3500.13,-25.47,0.96,0.3564,0.004172152,0.003175533,0.003046602,3575.4975,39.45111296876636,3654.399725937533,3496.595274062467,28.789785171722897,-0.0238160919540229,33.85999999999967,5.239999999999782,28.61999999999989,33.85999999999967,33.384285714285724
154,2024-06-21,3495.62,3496.34,3505.51,3473.83,-7.66,0.9,0.3487,0.00548385,0.003165619,0.00321827,3568.189,40.05841259961052,3648.305825199221,3488.0721748007786,29.721928220917945,-0.03320269825509525,31.68000000000029,2.230000000000018,29.450000000000273,31.68000000000029,33.1671428571429
155,2024-06-24,3476.81,3473.64,3505.78,3471.22,-18.81,0.99,0.3767,0.003693109,0.003519411,0.003291732,3561.9555,44.10129040659594,3650.158080813192,3473.752919186808,24.306830701432304,-0.03281971964982655,34.5600000000004,10.16000000000031,24.40000000000009,34.5600000000004,33.29785714285721
156,2024-06-25,3457.9,3475.16,3483.22,3440.65,-18.91,1.22,0.3781,0.005067805,0.004162036,0.003363877,3553.065,46.31730010993969,3645.6996002198794,3460.4303997801208,12.405280465138517,-0.03739995824344067,42.56999999999971,6.4099999999998545,36.159999999999854,42.56999999999971,33.32285714285721
157,2024-06-26,3480.26,3451.54,3487.4,3442.3,22.36,1.3,0.3381,0.00490579,0.004664541,0.0034553,3546.6195,47.062366848911715,3640.7442336978233,3452.4947663021762,22.90000473238382,-0.026258285279412208,45.09999999999991,29.5,15.599999999999909,45.09999999999991,34.4578571428572
158,2024-06-27,3454.12,3467.29,3471.14,3452.58,-26.15,0.53,0.3669,0.003207383,0.004471587,0.003491216,3538.6495000000004,48.608275067116345,3635.8660501342333,3441.4329498657676,20.599378485377457,-0.025053064173779616,18.559999999999945,9.120000000000346,27.68000000000029,27.68000000000029,33.51785714285721
159,2024-06-28,3461.66,3443.67,3484.68,3443.67,7.54,1.19,0.4323,0.004279848,0.004230787,0.00360902,3532.0170000000007,49.65248412718549,3631.3219682543718,3432.7120317456297,24.934242788997395,-0.02326670654492513,41.00999999999976,30.559999999999945,10.449999999999818,41.00999999999976,32.80571428571433
160,2024-07-01,3478.18,3458.26,3479.95,3443.81,16.53,1.04,0.3889,0.003440288,0.004180223,0.003666486,3526.9299999999994,49.698135197466314,3626.326270394932,3427.5337296050666,34.56583969465649,-0.013598477651135976,36.13999999999987,18.289999999999964,17.84999999999991,36.13999999999987,31.94285714285716
161,2024-07-02,3471.79,3472.45,3488.32,3464.52,-6.4,0.68,0.3883,0.002588262,0.003684314,0.003624668,3521.082,48.91610073972872,3618.9142014794575,3423.2497985205423,33.15948777648438,-0.019692053999260217,23.800000000000182,10.140000000000327,13.659999999999854,23.800000000000182,32.24285714285718
162,2024-07-03,3463.41,3471.56,3478.7,3454.99,-8.37,0.68,0.3315,0.001784222,0.003060001,0.003581969,3513.4689999999996,45.12143135327951,3603.711862706559,3423.2261372934404,34.712879009456984,-0.020584242972682576,23.710000000000036,6.9099999999998545,16.800000000000182,23.710000000000036,31.729285714285748
163,2024-07-04,3445.81,3468.3,3483.31,3444.93,-17.6,1.11,0.3333,0.004062546,0.003231033,0.003566132,3506.0200000000004,43.24824973641596,3592.5164994728325,3419.5235005271684,26.917140927944487,-0.028142001754292045,38.38000000000011,19.90000000000009,18.480000000000018,38.38000000000011,31.354285714285748
164,2024-07-05,3431.06,3443.36,3451.04,3399.67,-14.75,1.49,0.3722,0.004618303,0.003298724,0.003658573,3497.9605,41.308906198494064,3580.578312396988,3415.342687603012,25.747370363535808,-0.027684024087849868,51.36999999999989,5.230000000000018,46.13999999999987,51.36999999999989,33.53857142857142
165,2024-07-08,3401.76,3420.8,3428.04,3395.91,-29.3,0.94,0.3686,0.004263657,0.003463398,0.00378106,3489.343,42.54573552753645,3574.4344710550727,3404.251528944927,19.613808256221773,-0.028978557237788527,32.13000000000011,3.019999999999982,35.15000000000009,35.15000000000009,34.69714285714287
166,2024-07-09,3439.81,3396.8,3448.93,3384.81,38.05,1.88,0.42,0.012602684,0.005466283,0.004088785,3484.1894999999995,41.957866770695816,3568.105233541391,3400.273766458608,32.75554521482857,-0.015965694211613424,64.11999999999989,47.16999999999962,16.950000000000273,64.11999999999989,37.79500000000001
167,2024-07-10,3428.97,3425.88,3447.5,3423.65,-10.85,0.69,0.4058,0.001674479,0.005444334,0.003905467,3478.432,41.19487788804057,3560.821755776081,3396.0422442239187,34.725590955806695,-0.013759739531352011,23.84999999999991,7.690000000000055,16.159999999999854,23.84999999999991,37.08000000000003
168,2024-07-11,3468.17,3451.04,3473.98,3438.12,39.2,1.05,0.4655,0.004261165,0.005484058,0.003937336,3475.5339999999997,39.67339203785702,3554.8807840757136,3396.1872159242857,45.00527675679613,0.0029700107001358056,35.86000000000013,45.01000000000022,9.150000000000091,45.01000000000022,38.03214285714288
169,2024-07-12,3472.4,3459.96,3479.1,3457.36,4.23,0.63,0.4174,0.001757789,0.004911955,0.0039116,3472.0775000000003,36.50593662968421,3545.0893732593686,3399.065626740632,49.152607509319424,-0.0022584519547390602,21.73999999999978,10.929999999999836,10.809999999999945,21.73999999999978,37.11642857142855
170,2024-07-15,3476.25,3462.61,3481.46,3460.79,3.85,0.6,0.378,0.002163301,0.004491883,0.003896916,3469.0800000000004,33.28268033867295,3535.645360677346,3402.5146393226546,53.74260656740769,0.006406841684712727,20.670000000000073,9.059999999999945,11.610000000000127,20.670000000000073,35.55214285714286
171,2024-07-16,3498.28,3466.85,3500.29,3464.37,22.04,1.03,0.3848,0.002752487,0.002521844,0.00377051,3466.7145000000005,28.959088651514357,3524.632677303029,3408.796322696972,53.68025488113716,0.010578739679806937,35.92000000000007,24.039999999999964,11.88000000000011,35.92000000000007,34.89642857142859
172,2024-07-17,3501.58,3494.21,3514.48,3486.22,3.3,0.81,0.4203,0.00422066,0.00303108,0.003874897,3465.3560000000007,26.421917616370266,3518.1998352327414,3412.51216476726,60.690152265969935,0.006727656418011652,28.26000000000022,16.199999999999818,12.0600000000004,28.26000000000022,34.93785714285715
173,2024-07-18,3520.93,3483.3,3522.8,3475.72,19.35,1.34,0.3947,0.00471551,0.003121949,0.004004934,3466.2385000000004,28.00272585885635,3522.243951717713,3410.2330482822877,62.67590572736218,0.014154081900114912,47.08000000000038,21.220000000000255,25.860000000000127,47.08000000000038,35.37142857142862
174,2024-07-19,3539.02,3500.81,3545.34,3493.07,18.08,1.48,0.4223,0.008224617,0.004415315,0.004269996,3468.4085,31.8207121020912,3532.0499242041824,3404.7670757958176,62.92488103331072,0.021831085548635665,52.26999999999998,24.41000000000031,27.859999999999673,52.26999999999998,36.523571428571486
175,2024-07-22,3514.92,3538.4,3540.19,3494.01,-24.09,1.3,0.4212,0.003832866,0.004749228,0.004254574,3470.314,33.44965775924329,3537.2133155184865,3403.414684481513,58.5213577271111,0.020056242218810638,46.179999999999836,1.1700000000000728,45.00999999999976,46.179999999999836,38.12214285714289
176,2024-07-23,3439.88,3509.79,3509.79,3439.88,-75.05,1.99,0.4109,0.002466721,0.004692075,0.004117431,3469.4130000000005,34.03913956176382,3537.4912791235283,3401.3347208764726,46.32033278078382,0.0025706341480475903,69.90999999999985,5.130000000000109,75.03999999999996,75.03999999999996,41.78857142857146
